time_sec,ecg
14.824,-283.68048
14.826,-284.66782
14.828,-286.78598
14.83,-288.89432
14.832,-289.6843
14.834,-287.69635
14.836,-283.35477
14.838,-277.3111
14.84,-270.67218
14.842,-264.0791
14.844,-259.00183
14.846,-255.87936
14.848,-254.662
14.85,-254.51222
14.852,-255.68393
14.854,-257.96637
14.856,-261.16614
14.858,-264.52435
14.86,-268.34933
14.862,-272.3416
14.864,-276.1757
14.866,-279.10727
14.868,-281.67487
14.87,-284.00104
14.872,-286.18207
14.874,-287.757
14.876,-289.14444
14.878,-290.17282
14.88,-290.68494
14.882,-290.39795
14.884,-289.90973
14.886,-289.44214
14.888,-289.18396
14.89,-289.1206
14.892,-289.5526
14.894,-290.1973
14.896,-290.68494
14.898,-290.60992
14.9,-290.2841
14.902,-289.76425
14.904,-289.18396
14.906,-288.09485
14.908,-287.45023
14.91,-287.50748
14.912,-288.18332
14.914,-288.0556
14.916,-287.46405
14.918,-286.2576
14.92,-284.6811
14.922,-282.59445
14.924,-281.60965
14.926,-282.4706
14.928,-285.18143
14.93,-288.2632
14.932,-290.9431
14.934,-292.05554
14.936,-291.18524
14.938,-288.3811
14.94,-285.42957
14.942,-283.30127
14.944,-281.6792
14.946,-278.07513
14.948,-269.96848
14.95,-254.44992
14.952,-230.14641
14.954,-197.57149
14.956,-160.46742
14.958,-122.8046
14.96,-87.5557
14.962,-55.09385
14.964,-25.00599
14.966,4.0180883
14.968,31.520052
14.97,54.11887
14.972,63.873665
14.974,51.786934
14.976,10.506684
14.978,-61.96617
14.98,-161.94182
14.982,-278.6726
14.984,-397.25272
14.986,-501.8362
14.988,-580.8527
14.99,-627.811
14.992,-642.4087
14.994,-629.0113
14.996,-596.13214
14.998,-552.5201
15.0,-505.82178
15.002,-461.10214
15.004,-422.13434
15.006,-390.11444
15.008,-364.73203
15.01,-344.38104
15.012,-328.28238
15.014,-315.31158
15.016,-304.69385
15.018,-295.57254
15.02,-288.40628
15.022,-283.16953
15.024,-279.67792
15.026,-277.1008
15.028,-275.52472
15.03,-274.51096
15.032,-273.6741
15.034,-272.32727
15.036,-270.8554
15.038,-269.29044
15.04,-267.6703
15.042,-265.69473
15.044,-263.754
15.046,-262.03442
15.048,-260.66583
15.05,-259.3921
15.052,-258.2913
15.054,-257.37274
15.056,-256.66327
15.058,-255.92155
15.06,-255.41
15.062,-255.30551
15.064,-255.66264
15.066,-255.79805
15.068,-256.02982
15.07,-255.92395
15.072,-255.16232
15.074,-253.11186
15.076,-251.11015
15.078,-249.55035
15.08,-248.65819
15.082,-247.893
15.084,-247.86145
15.086,-248.12589
15.088,-248.15787
15.09,-247.13911
15.092,-245.69756
15.094,-244.09482
15.096,-242.65437
15.098,-241.19415
15.1,-240.367
15.102,-240.09438
15.104,-240.15277
15.106,-239.91057
15.108,-239.78139
15.11,-239.73016
15.112,-239.65245
15.114,-238.93674
15.116,-237.85632
15.118,-236.25386
15.12,-234.14896
15.122,-231.44817
15.124,-229.21297
15.126,-228.0232
15.128,-228.14514
15.13,-228.9868
15.132,-230.43422
15.134,-231.70943
15.136,-232.14769
15.138,-231.11867
15.14,-229.38084
15.142,-227.54103
15.144,-226.14386
15.146,-224.99884
15.148,-224.37617
15.15,-223.77187
15.152,-222.64163
15.154,-220.33739
15.156,-217.58002
15.158,-214.97278
15.16,-213.13559
15.162,-212.00842
15.164,-211.98251
15.166,-212.5838
15.168,-213.13559
15.17,-212.6918
15.172,-211.58536
15.174,-210.08226
15.176,-208.63272
15.178,-207.22406
15.18,-206.52641
15.182,-206.44627
15.184,-206.63145
15.186,-206.25635
15.188,-205.57863
15.19,-204.63765
15.192,-203.62955
15.194,-202.36142
15.196,-201.52168
15.198,-201.16719
15.2,-201.12794
15.202,-200.64995
15.204,-199.95398
15.206,-198.9318
15.208,-197.62572
15.21,-195.78046
15.212,-194.24911
15.214,-193.44424
15.216,-193.62317
15.218,-194.33644
15.22,-195.93468
15.222,-198.15218
15.224,-200.62762
15.226,-202.5285
15.228,-204.17062
15.23,-205.53429
15.232,-206.63145
15.234,-206.95985
15.236,-207.06386
15.238,-207.06725
15.24,-207.13177
15.242,-206.97583
15.244,-207.41515
15.246,-208.76962
15.248,-211.13431
15.25,-213.79846
15.252,-216.86612
15.254,-219.92397
15.256,-222.64163
15.258,-224.41748
15.26,-225.97462
15.262,-227.76381
15.264,-230.14641
15.266,-232.70935
15.268,-235.77052
15.27,-239.02745
15.272,-242.15405
15.274,-244.48961
15.276,-246.6779
15.278,-249.12036
15.28,-252.16042
15.282,-255.38281
15.284,-259.09576
15.286,-262.97806
15.288,-266.66965
15.29,-269.478
15.292,-272.00034
15.294,-274.61847
15.296,-277.67664
15.298,-280.78732
15.3,-284.27515
15.302,-287.85178
15.304,-291.18524
15.306,-293.59515
15.308,-295.67538
15.31,-297.77643
15.312,-300.19098
15.314,-302.46222
15.316,-304.86728
15.318,-307.06442
15.32,-308.69638
15.322,-309.0987
15.324,-308.93692
15.326,-308.66367
15.328,-308.69638
15.33,-308.70618
15.332,-309.07544
15.334,-309.52054
15.336,-309.69702
15.338,-308.92065
15.34,-307.85596
15.342,-306.95978
15.344,-306.6951
15.346,-306.79184
15.348,-307.72488
15.35,-309.19232
15.352,-310.69766
15.354,-311.24933
15.356,-311.16983
15.358,-310.56622
15.36,-309.69702
15.362,-308.31436
15.364,-307.20096
15.366,-306.50052
15.368,-306.1948
15.37,-305.65
15.372,-305.377
15.374,-305.3964
15.376,-305.69446
15.378,-305.66385
15.38,-305.79797
15.382,-306.01465
15.384,-306.1948
15.386,-305.70453
15.388,-305.19034
15.39,-304.8113
15.392,-304.69385
15.394,-304.3197
15.396,-304.2811
15.398,-304.47928
15.4,-304.69385
15.402,-304.11142
15.404,-303.2578
15.406,-302.21988
15.408,-301.19162
15.41,-299.87347
15.412,-299.21695
15.414,-299.48196
15.416,-300.69128
15.418,-302.06052
15.42,-303.86276
15.422,-305.70532
15.424,-307.19543
15.426,-307.5166
15.428,-307.2896
15.43,-306.7497
15.432,-306.1948
15.434,-305.32236
15.436,-304.95383
15.438,-305.13773
15.44,-305.69446
15.442,-305.7427
15.444,-305.6455
15.446,-305.29004
15.448,-304.69385
15.45,-303.45728
15.452,-302.51846
15.454,-302.21274
15.456,-302.69257
15.458,-303.32254
15.46,-304.52737
15.462,-306.06766
15.464,-307.69574
15.466,-308.70364
15.468,-309.7683
15.47,-311.0667
15.472,-312.6989
15.474,-314.04694
15.476,-315.56976
15.478,-317.04333
15.48,-318.20242
15.482,-318.3008
15.484,-317.97632
15.486,-317.39725
15.488,-316.70148
15.49,-315.364
15.492,-313.99985
15.494,-312.60806
15.496,-311.19797
15.498,-309.32132
15.5,-307.8904
15.502,-307.27808
15.504,-307.69574
15.506,-308.5222
15.508,-310.09622
15.51,-311.9861
15.512,-313.69955
15.514,-314.32434
15.516,-314.44144
15.518,-314.29498
15.52,-314.1999
15.522,-313.8396
15.524,-313.95044
15.526,-314.48312
15.528,-315.20053
15.53,-315.25717
15.532,-315.13983
15.534,-314.90775
15.536,-314.7002
15.538,-314.09897
15.54,-313.88104
15.542,-314.11914
15.544,-314.7002
15.546,-314.81195
15.548,-314.8886
15.55,-314.85086
15.552,-314.7002
15.554,-313.96582
15.556,-313.50238
15.558,-313.55157
15.56,-314.1999
15.562,-314.7841
15.564,-315.7367
15.566,-316.80515
15.568,-317.70212
15.57,-317.67874
15.572,-317.33212
15.574,-316.79224
15.576,-316.20114
15.578,-315.13467
15.58,-314.2809
15.582,-313.66306
15.584,-313.19925
15.586,-312.24545
15.588,-311.38568
15.59,-310.68393
15.592,-310.19733
15.594,-309.4186
15.596,-309.04083
15.598,-309.13492
15.6,-309.69702
15.602,-310.12668
15.604,-311.0764
15.606,-312.60632
15.608,-314.7002
15.61,-316.68655
15.612,-319.02737
15.614,-321.48453
15.616,-323.70593
15.618,-324.76456
15.62,-325.0867
15.622,-324.68256
15.624,-323.70593
15.626,-321.8574
15.628,-320.10626
15.63,-318.71872
15.632,-317.70212
15.634,-316.23804
15.636,-314.57404
15.638,-312.32733
15.64,-309.1967
15.642,-304.55948
15.644,-299.34985
15.646,-294.16995
15.648,-289.6843
15.65,-285.88504
15.652,-283.74805
15.654,-283.29758
15.656,-284.1808
15.658,-285.27084
15.66,-286.68997
15.662,-288.16696
15.664,-289.6843
15.666,-290.9108
15.668,-292.85278
15.67,-295.8034
15.672,-299.69064
15.674,-303.4961
15.676,-307.11948
15.678,-309.85104
15.68,-311.19797
15.682,-310.6736
15.684,-309.26602
15.686,-307.70453
15.688,-306.6951
15.69,-306.45596
15.692,-307.41245
15.694,-309.06854
15.696,-310.69766
15.698,-311.61435
15.7,-311.90244
15.702,-311.53168
15.704,-310.69766
15.706,-309.45984
15.708,-308.65436
15.71,-308.43524
15.712,-308.69638
15.714,-308.33328
15.716,-308.10156
15.718,-308.18222
15.72,-308.69638
15.722,-308.53647
15.724,-308.38232
15.726,-308.12042
15.728,-307.69574
15.73,-306.45874
15.732,-305.4684
15.734,-305.16403
15.736,-305.69446
15.738,-306.16516
15.74,-306.63867
15.742,-306.58017
15.744,-305.69446
15.746,-303.47684
15.748,-300.70798
15.75,-297.17102
15.752,-291.68555
15.754,-281.55032
15.756,-264.821
15.758,-239.61282
15.76,-205.63081
15.762,-164.1057
15.764,-119.05377
15.766,-74.35613
15.768,-33.021008
15.77,3.914704
15.772,35.2204
15.774,59.782764
15.776,74.547424
15.778,74.36705
15.78,51.315266
15.782,-1.0538449
15.784,-85.05411
15.786,-195.9808
15.788,-323.3375
15.79,-451.1484
15.792,-562.3577
15.794,-642.7131
15.796,-685.6672
15.798,-691.7666
15.8,-667.9249
15.802,-624.1133
15.804,-571.74976
15.806,-519.5285
15.808,-472.80078
15.81,-433.2813
15.812,-401.5975
15.814,-376.7096
15.816,-357.22726
15.818,-341.35568
15.82,-328.58853
15.822,-318.0794
15.824,-309.1967
15.826,-301.13123
15.828,-294.4445
15.83,-289.284
15.832,-285.68173
15.834,-282.95956
15.836,-281.23114
15.838,-279.96155
15.84,-278.67728
15.842,-276.7568
15.844,-274.75854
15.846,-272.99387
15.848,-271.67282
15.85,-270.45517
15.852,-269.3383
15.854,-268.1158
15.856,-266.66965
15.858,-264.82007
15.86,-262.91733
15.862,-261.4213
15.864,-260.66583
15.866,-260.3363
15.868,-260.4073
15.87,-260.47336
15.872,-260.1655
15.874,-258.7301
15.876,-257.13196
15.878,-255.55429
15.88,-254.16168
15.882,-252.43657
15.884,-251.39459
15.886,-250.7748
15.888,-250.15913
15.89,-248.73018
15.892,-247.23195
15.894,-245.81848
15.896,-244.65564
15.898,-243.39255
15.9,-242.61702
15.902,-242.1397
15.904,-241.65373
15.906,-240.4981
15.908,-239.17871
15.91,-237.83313
15.912,-236.65054
15.914,-235.38911
15.916,-234.63318
15.918,-234.30095
15.92,-234.14896
15.922,-233.5022
15.924,-232.6636
15.926,-231.54886
15.928,-230.14641
15.93,-228.13387
15.932,-226.13428
15.934,-224.28206
15.936,-222.64163
15.938,-220.84831
15.94,-219.37976
15.942,-218.18692
15.944,-217.13814
15.946,-215.70084
15.948,-214.24005
15.95,-212.71523
15.952,-211.13431
15.954,-209.2046
15.956,-207.56207
15.958,-206.35963
15.96,-205.63081
15.962,-204.89992
15.964,-204.4705
15.966,-204.12697
15.968,-203.62955
15.97,-202.42932
15.972,-201.00037
15.974,-199.49757
15.976,-198.12604
15.978,-196.6887
15.98,-195.81
15.982,-195.51556
15.984,-195.62445
15.986,-195.42007
15.988,-195.04805
15.99,-194.30083
15.992,-193.12286
15.994,-191.25153
15.996,-189.49086
15.998,-188.21573
16.0,-187.61935
16.002,-187.21327
16.004,-187.21072
16.006,-187.27913
16.008,-187.11903
16.01,-186.17921
16.012,-185.08775
16.014,-184.157
16.016,-183.6168
16.018,-183.04454
16.02,-182.78745
16.022,-182.67995
16.024,-182.61618
16.026,-182.22269
16.028,-182.29297
16.03,-183.21223
16.032,-185.11777
16.034,-187.29085
16.036,-189.68019
16.038,-191.73755
16.04,-193.12286
16.042,-193.45015
16.044,-193.75581
16.046,-194.81549
16.048,-197.1254
16.05,-200.1141
16.052,-203.61133
16.054,-206.71411
16.056,-208.63272
16.058,-208.62881
16.06,-207.66284
16.062,-206.8004
16.064,-207.13177
16.066,-208.80988
16.068,-212.26
16.07,-216.8559
16.072,-221.641
16.074,-225.30685
16.076,-228.01332
16.078,-230.07974
16.08,-232.14769
16.082,-234.35352
16.084,-237.50116
16.086,-241.56885
16.088,-246.1566
16.09,-250.23665
16.092,-253.8642
16.094,-256.96002
16.096,-259.6652
16.098,-261.7513
16.1,-263.92834
16.102,-266.3961
16.104,-269.17123
16.106,-271.65903
16.108,-274.17883
16.11,-276.6913
16.112,-279.1776
16.114,-281.15543
16.116,-283.11038
16.118,-285.11844
16.12,-287.1827
16.122,-288.75226
16.124,-290.21295
16.126,-291.53864
16.128,-292.6862
16.13,-293.1345
16.132,-293.38242
16.134,-293.54205
16.136,-293.68683
16.138,-293.34464
16.14,-293.0189
16.142,-292.77975
16.144,-292.6862
16.146,-292.3213
16.148,-292.28943
16.15,-292.73923
16.152,-293.68683
16.154,-294.48605
16.156,-295.40082
16.158,-296.2036
16.16,-296.68875
16.162,-296.26007
16.164,-295.53308
16.166,-294.7665
16.168,-294.18716
16.17,-293.39014
16.172,-292.92056
16.174,-292.72763
16.176,-292.6862
16.178,-292.1681
16.18,-291.7458
16.182,-291.5532
16.184,-291.68555
16.186,-291.6187
16.188,-291.8471
16.19,-292.2595
16.192,-292.6862
16.194,-292.46634
16.196,-292.19995
16.198,-292.0532
16.2,-292.18588
16.202,-292.14526
16.204,-292.53705
16.206,-293.28748
16.208,-294.18716
16.21,-294.44287
16.212,-294.51102
16.214,-294.4007
16.216,-294.18716
16.218,-293.44672
16.22,-292.95114
16.222,-292.85788
16.224,-293.18652
16.226,-293.29254
16.228,-293.65002
16.23,-294.15512
16.232,-294.68747
16.234,-294.62305
16.236,-294.59955
16.238,-294.7525
16.24,-295.18777
16.242,-295.40353
16.244,-296.02258
16.246,-297.00763
16.248,-298.1897
16.25,-298.77948
16.252,-299.1907
16.254,-299.33844
16.256,-299.19034
16.258,-298.24896
16.26,-297.28442
16.262,-296.53986
16.264,-296.18842
16.266,-295.76944
16.268,-295.90823
16.27,-296.58865
16.272,-297.6894
16.274,-298.4939
16.276,-299.47815
16.278,-300.57605
16.28,-301.69193
16.282,-302.1737
16.284,-302.57123
16.286,-302.9055
16.288,-303.19287
16.29,-302.91705
16.292,-302.77322
16.294,-302.86826
16.296,-303.19287
16.298,-303.08832
16.3,-303.01694
16.302,-302.89673
16.304,-302.69257
16.306,-301.94006
16.308,-301.45654
16.31,-301.50653
16.312,-302.19223
16.314,-302.86032
16.316,-303.85315
16.318,-304.88303
16.32,-305.69446
16.322,-305.65137
16.324,-305.4924
16.326,-305.4686
16.328,-305.69446
16.33,-305.50485
16.332,-305.2545
16.334,-304.69385
16.336,-303.6932
16.338,-301.84448
16.34,-300.21948
16.342,-299.39258
16.344,-299.69064
16.346,-300.4638
16.348,-301.86395
16.35,-303.28375
16.352,-304.1935
16.354,-303.87863
16.356,-303.24042
16.358,-302.86093
16.36,-303.19287
16.362,-303.77182
16.364,-304.81415
16.366,-305.6714
16.368,-305.69446
16.37,-304.08734
16.372,-301.73102
16.374,-299.34885
16.376,-297.6894
16.378,-296.66525
16.38,-296.8413
16.382,-297.75208
16.384,-298.69
16.386,-298.5465
16.388,-297.80658
16.39,-296.82996
16.392,-296.18842
16.394,-295.84912
16.396,-296.6878
16.398,-298.61716
16.4,-301.19162
16.402,-303.27994
16.404,-305.05984
16.406,-306.3591
16.408,-307.19543
16.41,-307.16837
16.412,-307.1238
16.414,-307.27658
16.416,-307.69574
16.418,-307.77563
16.42,-308.01584
16.422,-308.25235
16.424,-308.19608
16.426,-306.94574
16.428,-304.82877
16.43,-301.72864
16.432,-297.6894
16.434,-292.41837
16.436,-287.02338
16.438,-282.11234
16.44,-278.17697
16.442,-274.94998
16.444,-273.12543
16.446,-272.61652
16.448,-273.17377
16.45,-273.97137
16.452,-275.44504
16.454,-277.5347
16.456,-280.17825
16.458,-282.7381
16.46,-285.70395
16.462,-288.9314
16.464,-292.18588
16.466,-294.68347
16.468,-296.8675
16.47,-298.70264
16.472,-300.19098
16.474,-300.9138
16.476,-301.4733
16.478,-301.90674
16.48,-302.19223
16.482,-302.05078
16.484,-301.88315
16.486,-301.61505
16.488,-301.19162
16.49,-300.55402
16.492,-300.17215
16.494,-300.0673
16.496,-300.19098
16.498,-300.2539
16.5,-300.67432
16.502,-301.37057
16.504,-302.19223
16.506,-302.22128
16.508,-302.27548
16.51,-302.57657
16.512,-303.19287
16.514,-303.00616
16.516,-302.5162
16.518,-301.56378
16.52,-300.19098
16.522,-298.0484
16.524,-296.42
16.526,-295.92096
16.528,-296.68875
16.53,-297.65674
16.532,-298.5564
16.534,-298.6441
16.536,-297.6894
16.538,-295.60165
16.54,-293.7435
16.542,-292.43643
16.544,-290.68494
16.546,-285.47092
16.548,-274.0861
16.55,-253.77603
16.552,-223.64227
16.554,-184.83737
16.556,-141.77011
16.558,-98.9021
16.56,-59.537876
16.562,-24.377464
16.564,6.343194
16.566,32.813976
16.568,53.033737
16.57,62.145603
16.572,51.547924
16.574,13.333108
16.576,-56.535965
16.578,-154.7585
16.58,-271.5672
16.582,-391.04526
16.584,-495.81543
16.586,-571.3288
16.588,-611.06604
16.59,-615.9511
16.592,-593.3775
16.594,-553.5409
16.596,-507.58582
16.598,-463.41208
16.6,-425.27054
16.602,-393.80685
16.604,-368.94983
16.606,-349.46872
16.608,-334.21262
16.61,-321.82327
16.612,-312.1999
16.614,-304.7069
16.616,-298.69
16.618,-293.15845
16.62,-288.4951
16.622,-284.79056
16.624,-282.1795
16.626,-280.18954
16.628,-279.19263
16.63,-278.83417
16.632,-278.67728
16.634,-277.95914
16.636,-277.06097
16.638,-276.09305
16.64,-275.17505
16.642,-274.0225
16.644,-272.9108
16.646,-271.9274
16.648,-271.17252
16.65,-270.4719
16.652,-270.0287
16.654,-269.94888
16.656,-270.17188
16.658,-270.10477
16.66,-269.65906
16.662,-268.66495
16.664,-267.16995
16.666,-264.88354
16.668,-263.0271
16.67,-261.92734
16.672,-261.66647
16.674,-261.478
16.676,-261.94623
16.678,-262.53085
16.68,-262.66708
16.682,-261.53882
16.684,-259.9405
16.686,-258.20132
16.688,-256.66327
16.69,-255.09114
16.692,-254.1138
16.694,-253.56851
16.696,-253.16106
16.698,-252.2234
16.7,-251.25685
16.702,-250.36874
16.704,-249.65883
16.706,-248.71533
16.708,-247.95532
16.71,-247.1805
16.712,-246.1566
16.714,-244.35777
16.716,-242.40845
16.718,-240.58464
16.72,-239.15215
16.722,-237.8484
16.724,-237.15735
16.726,-236.87303
16.728,-236.65054
16.73,-235.7673
16.732,-234.58778
16.734,-233.16634
16.736,-231.64737
16.738,-229.80058
16.74,-228.26247
16.742,-227.07532
16.744,-226.14386
16.746,-224.91803
16.748,-223.78746
16.75,-222.707
16.752,-221.641
16.754,-220.17471
16.756,-218.82668
16.758,-217.64366
16.76,-216.63782
16.762,-215.41245
16.764,-214.49931
16.766,-213.9275
16.768,-213.63591
16.77,-213.07967
16.772,-212.62209
16.774,-212.16672
16.776,-211.63463
16.778,-210.58896
16.78,-209.59932
16.782,-208.77402
16.784,-208.1324
16.786,-207.17024
16.788,-206.29295
16.79,-205.45029
16.792,-204.63017
16.794,-203.4673
16.796,-202.64159
16.798,-202.35039
16.8,-202.6289
16.802,-202.85457
16.804,-203.22282
16.806,-203.40846
16.808,-203.12923
16.81,-201.8194
16.812,-200.17416
16.814,-198.62706
16.816,-197.62572
16.818,-196.99701
16.82,-197.33723
16.822,-198.50851
16.824,-200.12732
16.826,-201.24081
16.828,-202.02426
16.83,-202.43077
16.832,-202.6289
16.834,-202.45016
16.836,-202.79163
16.838,-203.99277
16.84,-206.13113
16.842,-208.51112
16.844,-211.27611
16.846,-214.08084
16.848,-216.63782
16.85,-218.32462
16.852,-219.7603
16.854,-221.26723
16.856,-223.14195
16.858,-225.03467
16.86,-227.43208
16.862,-230.21576
16.864,-233.14832
16.866,-235.49448
16.868,-237.67416
16.87,-239.82704
16.872,-242.15405
16.874,-244.33421
16.876,-246.96712
16.878,-250.10577
16.88,-253.66136
16.882,-256.96686
16.884,-260.36218
16.886,-263.7897
16.888,-267.16995
16.89,-269.89334
16.892,-272.36472
16.894,-274.6047
16.896,-276.67603
16.898,-278.20187
16.9,-279.85403
16.902,-281.83942
16.904,-284.1808
16.906,-286.1826
16.908,-288.04095
16.91,-289.55884
16.912,-290.68494
16.914,-291.08636
16.916,-291.63498
16.918,-292.77484
16.92,-294.68747
16.922,-296.66425
16.924,-298.71384
16.926,-300.33432
16.928,-301.19162
16.93,-300.81213
16.932,-300.16815
16.934,-299.9612
16.936,-300.69128
16.938,-301.87265
16.94,-303.56833
16.942,-305.0738
16.944,-305.69446
16.946,-304.58545
16.948,-302.53085
16.95,-300.28757
16.952,-298.69
16.954,-297.76187
16.956,-298.13867
16.958,-299.4905
16.96,-301.19162
16.962,-302.11383
16.964,-302.54547
16.966,-302.62866
16.968,-302.69257
16.97,-302.5082
16.972,-302.82117
16.974,-303.62088
16.976,-304.69385
16.978,-305.2351
16.98,-305.70865
16.982,-306.16937
16.984,-306.6951
16.986,-306.76077
16.988,-306.9234
16.99,-307.10944
16.992,-307.19543
16.994,-306.56885
16.996,-305.94574
16.998,-305.58414
17.0,-305.69446
17.002,-305.79092
17.004,-306.40137
17.006,-307.31595
17.008,-308.19608
17.01,-308.16873
17.012,-307.727
17.014,-306.9898
17.016,-306.1948
17.018,-305.07022
17.02,-304.52045
17.022,-304.74054
17.024,-305.69446
17.026,-306.58612
17.028,-307.7353
17.03,-308.85907
17.032,-309.69702
17.034,-309.54416
17.036,-309.07654
17.038,-308.53867
17.04,-308.19608
17.042,-307.7042
17.044,-307.8184
17.046,-308.55054
17.048,-309.69702
17.05,-310.3622
17.052,-310.85223
17.054,-310.98627
17.056,-310.69766
17.058,-309.51553
17.06,-308.3251
17.062,-307.47382
17.064,-307.19543
17.066,-306.99023
17.068,-307.4011
17.07,-308.23892
17.072,-309.1967
17.074,-309.41342
17.076,-309.3624
17.078,-309.08258
17.08,-308.69638
17.082,-307.8178
17.084,-307.27173
17.086,-307.22784
17.088,-307.69574
17.09,-307.99634
17.092,-308.60144
17.094,-309.38297
17.096,-310.19733
17.098,-310.3883
17.1,-310.57214
17.102,-310.82846
17.104,-311.19797
17.106,-311.12564
17.108,-311.21536
17.11,-311.4424
17.112,-311.6983
17.114,-311.29462
17.116,-310.7934
17.118,-310.2377
17.12,-309.69702
17.122,-308.71094
17.124,-308.06012
17.126,-307.88974
17.128,-308.19608
17.13,-308.26672
17.132,-308.55432
17.134,-308.91006
17.136,-309.1967
17.138,-308.79126
17.14,-308.39874
17.142,-308.17526
17.144,-308.19608
17.146,-307.86264
17.148,-307.72537
17.15,-307.70538
17.152,-307.69574
17.154,-307.0897
17.156,-306.5601
17.158,-306.2397
17.16,-306.1948
17.162,-305.8739
17.164,-305.78754
17.166,-305.7949
17.168,-305.69446
17.17,-304.8104
17.172,-303.74243
17.174,-302.64188
17.176,-301.69193
17.178,-300.52823
17.18,-299.89322
17.182,-299.82468
17.184,-300.19098
17.186,-300.23004
17.188,-300.44434
17.19,-300.88074
17.192,-301.69193
17.194,-302.54028
17.196,-304.26788
17.198,-306.92252
17.2,-310.19733
17.202,-312.92517
17.204,-315.041
17.206,-316.02957
17.208,-315.70084
17.21,-313.77185
17.212,-311.57944
17.214,-310.01248
17.216,-309.69702
17.218,-310.177
17.22,-311.62018
17.222,-313.14865
17.224,-313.69955
17.226,-311.874
17.228,-308.0226
17.23,-302.52545
17.232,-296.18842
17.234,-289.42197
17.236,-283.71747
17.238,-279.61636
17.24,-277.17633
17.242,-275.53885
17.244,-274.9172
17.246,-275.01154
17.248,-275.67538
17.25,-276.40424
17.252,-278.0348
17.254,-280.7943
17.256,-284.6811
17.258,-288.8642
17.26,-293.46768
17.262,-297.9285
17.264,-301.69193
17.266,-303.89764
17.268,-305.0564
17.27,-305.3797
17.272,-305.19415
17.274,-304.53107
17.276,-304.06943
17.278,-303.82602
17.28,-303.6932
17.282,-303.48465
17.284,-303.5466
17.286,-303.8137
17.288,-304.1935
17.29,-304.5146
17.292,-305.02188
17.294,-305.48633
17.296,-305.69446
17.298,-305.01865
17.3,-304.43948
17.302,-304.42996
17.304,-305.19415
17.306,-305.4413
17.308,-305.60272
17.31,-305.36746
17.312,-304.69385
17.314,-303.04102
17.316,-301.92957
17.318,-302.10208
17.32,-303.6932
17.322,-305.3587
17.324,-306.5967
17.326,-306.44925
17.328,-304.69385
17.33,-301.52008
17.332,-298.9123
17.334,-297.92807
17.336,-298.1897
17.338,-296.93896
17.34,-291.23117
17.342,-277.60828
17.344,-254.16168
17.346,-220.99069
17.348,-181.66667
17.35,-140.16023
17.352,-99.56334
17.354,-60.37442
17.356,-22.31057
17.358,15.860167
17.36,53.534058
17.362,86.98455
17.364,107.550514
17.366,105.15144
17.368,71.0452
17.37,1.7540483
17.372,-100.35814
17.374,-225.32635
17.376,-358.2279
17.378,-482.23676
17.38,-583.91626
17.382,-654.19727
17.384,-689.9389
17.386,-692.94305
17.388,-670.00934
17.39,-629.3473
17.392,-579.3686
17.394,-526.97046
17.396,-478.3595
17.398,-437.02908
17.4,-404.25717
17.402,-378.9691
17.404,-359.92303
17.406,-344.84503
17.408,-331.71103
17.41,-318.84833
17.412,-306.67218
17.414,-295.82022
17.416,-287.1827
17.418,-280.95065
17.42,-277.80893
17.422,-277.23688
17.424,-278.17697
17.426,-278.9535
17.428,-279.06393
17.43,-277.9793
17.432,-275.67538
17.434,-272.23938
17.436,-268.69986
17.438,-265.84534
17.44,-264.16806
17.442,-263.4474
17.444,-263.43655
17.446,-263.66534
17.448,-263.66772
17.45,-262.90344
17.452,-261.45963
17.454,-259.71893
17.456,-258.16425
17.458,-256.64798
17.46,-255.83492
17.462,-255.47653
17.464,-255.16232
17.466,-253.9161
17.468,-252.66823
17.47,-251.40219
17.472,-250.15913
17.474,-248.48502
17.476,-247.42416
17.478,-246.9156
17.48,-246.6569
17.482,-245.79857
17.484,-244.77647
17.486,-243.52672
17.488,-242.15405
17.49,-240.48512
17.492,-239.43698
17.494,-239.2013
17.496,-239.65245
17.498,-239.97287
17.5,-240.13014
17.502,-239.62088
17.504,-238.1515
17.506,-235.39786
17.508,-232.3263
17.51,-229.57391
17.512,-227.64482
17.514,-226.33206
17.516,-225.96068
17.518,-226.08015
17.52,-226.14386
17.522,-225.39087
17.524,-224.25362
17.526,-222.93085
17.528,-221.641
17.53,-220.07938
17.532,-218.62515
17.534,-217.04985
17.536,-215.13686
17.538,-212.50456
17.54,-209.92856
17.542,-207.86214
17.544,-206.63145
17.546,-205.88353
17.548,-205.82942
17.55,-206.04182
17.552,-206.13113
17.554,-205.58621
17.556,-205.10742
17.558,-205.0658
17.56,-205.63081
17.562,-206.17188
17.564,-206.5984
17.566,-206.23817
17.568,-204.63017
17.57,-201.42847
17.572,-197.79343
17.574,-194.74529
17.576,-193.12286
17.578,-192.77773
17.58,-193.77989
17.582,-195.23357
17.584,-196.12477
17.586,-195.37227
17.588,-193.49208
17.59,-191.12743
17.592,-189.12032
17.594,-187.66263
17.596,-187.41731
17.598,-188.10301
17.6,-189.12032
17.602,-189.44397
17.604,-189.3262
17.606,-188.9372
17.608,-188.62
17.61,-188.1948
17.612,-188.27788
17.614,-188.81888
17.616,-189.62064
17.618,-190.04779
17.62,-190.6173
17.622,-191.56653
17.624,-193.12286
17.626,-194.88591
17.628,-197.26216
17.63,-200.08708
