time_sec,ecg
13.998,-277.08783
14.0,-277.17633
14.002,-276.7239
14.004,-276.07153
14.006,-275.0749
14.008,-273.6741
14.01,-271.2756
14.012,-269.14642
14.014,-267.43185
14.016,-266.1693
14.018,-264.7093
14.02,-264.11475
14.022,-264.21774
14.024,-264.66837
14.026,-264.56168
14.028,-264.45
14.03,-264.18564
14.032,-263.66772
14.034,-262.41068
14.036,-261.1648
14.038,-260.06216
14.04,-259.16486
14.042,-258.0329
14.044,-257.22464
14.046,-256.66208
14.048,-256.16296
14.05,-255.08197
14.052,-253.8198
14.054,-252.33362
14.056,-250.65945
14.058,-248.51514
14.06,-246.67168
14.062,-245.35872
14.064,-244.65564
14.066,-244.0576
14.068,-243.87964
14.07,-243.84627
14.072,-243.655
14.074,-242.68329
14.076,-241.42928
14.078,-240.02953
14.08,-238.65182
14.082,-237.02286
14.084,-235.75006
14.086,-234.83353
14.088,-234.14896
14.09,-233.11893
14.092,-232.13956
14.094,-231.16216
14.096,-230.14641
14.098,-228.65686
14.1,-227.22185
14.102,-225.88391
14.104,-224.64291
14.106,-223.06601
14.108,-221.68607
14.11,-220.548
14.112,-219.63972
14.114,-218.47955
14.116,-217.53358
14.118,-216.77286
14.12,-216.1375
14.122,-215.14267
14.124,-214.29755
14.126,-213.63634
14.128,-213.13559
14.13,-212.28209
14.132,-211.5223
14.134,-210.82152
14.136,-210.13368
14.138,-209.0051
14.14,-208.02585
14.142,-207.35909
14.144,-207.13177
14.146,-206.95549
14.148,-207.32068
14.15,-208.12935
14.152,-209.13304
14.154,-209.55461
14.156,-209.64351
14.158,-209.31454
14.16,-208.63272
14.162,-207.3628
14.164,-206.37628
14.166,-206.06458
14.168,-206.63145
14.17,-207.56007
14.172,-209.14038
14.174,-211.09598
14.176,-213.13559
14.178,-214.5925
14.18,-215.97684
14.182,-217.45125
14.184,-219.1394
14.186,-220.55147
14.188,-222.10005
14.19,-223.67282
14.192,-225.14323
14.194,-225.97897
14.196,-226.82185
14.198,-227.96576
14.2,-229.64609
14.202,-231.43456
14.204,-233.71144
14.206,-236.23563
14.208,-238.65182
14.21,-240.14767
14.212,-241.10178
14.214,-241.6746
14.216,-242.15405
14.218,-242.3608
14.22,-243.03653
14.222,-244.32657
14.224,-246.1566
14.226,-247.80904
14.228,-249.55536
14.23,-251.32751
14.232,-253.16106
14.234,-254.68826
14.236,-256.60013
14.238,-259.09207
14.24,-262.16678
14.242,-265.11365
14.244,-268.10373
14.246,-270.8583
14.248,-273.17377
14.25,-274.52563
14.252,-275.62073
14.254,-276.8788
14.256,-278.67728
14.258,-280.7041
14.26,-283.4116
14.262,-286.55426
14.264,-289.6843
14.266,-291.8105
14.268,-293.13992
14.27,-293.68765
14.272,-293.68683
14.274,-292.9873
14.276,-292.50632
14.278,-292.55936
14.28,-293.18652
14.282,-293.64902
14.284,-294.13184
14.286,-294.36426
14.288,-294.18716
14.29,-293.11707
14.292,-291.97635
14.294,-291.21338
14.296,-291.18524
14.298,-291.50082
14.3,-292.62207
14.302,-294.3107
14.304,-296.18842
14.306,-297.35684
14.308,-298.18857
14.31,-298.74808
14.312,-299.19034
14.314,-299.13226
14.316,-299.25797
14.318,-299.63562
14.32,-300.19098
14.322,-300.22543
14.324,-300.2209
14.326,-300.19772
14.328,-300.19098
14.33,-299.68286
14.332,-299.3474
14.334,-299.3207
14.336,-299.69064
14.338,-299.9419
14.34,-300.71613
14.342,-302.02145
14.344,-303.6932
14.346,-304.84842
14.348,-305.76865
14.35,-306.24155
14.352,-306.1948
14.354,-305.1999
14.356,-304.249
14.358,-303.81516
14.36,-304.1935
14.362,-304.82645
14.364,-306.1018
14.366,-307.68088
14.368,-309.1967
14.37,-309.85773
14.372,-310.33475
14.374,-310.8817
14.376,-311.6983
14.378,-312.23193
14.38,-312.96017
14.382,-313.68246
14.384,-314.1999
14.386,-313.90115
14.388,-313.63974
14.39,-313.81445
14.392,-314.7002
14.394,-315.71814
14.396,-317.23828
14.398,-318.86978
14.4,-320.2037
14.402,-320.45654
14.404,-320.38226
14.406,-320.35757
14.408,-320.704
14.41,-320.93637
14.412,-321.5367
14.414,-322.22803
14.416,-322.7053
14.418,-322.26718
14.42,-321.71906
14.422,-321.44196
14.424,-321.70465
14.426,-321.91238
14.428,-322.41486
14.43,-322.80542
14.432,-322.7053
14.434,-321.43448
14.436,-319.94452
14.438,-318.85132
14.44,-318.70276
14.442,-319.1493
14.444,-320.65417
14.446,-322.7293
14.448,-324.70657
14.45,-325.46692
14.452,-325.50558
14.454,-325.10144
14.456,-324.70657
14.458,-324.1476
14.46,-324.28763
14.462,-325.08575
14.464,-326.20752
14.466,-326.6273
14.468,-326.6901
14.47,-326.34647
14.472,-325.7072
14.474,-324.40265
14.476,-323.3448
14.478,-322.76193
14.48,-322.7053
14.482,-322.4876
14.484,-322.65018
14.486,-323.1004
14.488,-323.70593
14.49,-323.74014
14.492,-323.81137
14.494,-323.95795
14.496,-324.20624
14.498,-323.97983
14.5,-323.9869
14.502,-324.26257
14.504,-324.70657
14.506,-324.5333
14.508,-324.2357
14.51,-323.77426
14.512,-323.2056
14.514,-322.13464
14.516,-321.48975
14.518,-321.51508
14.52,-322.205
14.522,-322.73618
14.524,-323.3575
14.526,-323.73865
14.528,-323.70593
14.53,-322.8117
14.532,-322.08197
14.534,-321.97733
14.536,-322.7053
14.538,-323.52585
14.54,-324.63452
14.542,-325.49857
14.544,-325.7072
14.546,-324.64938
14.548,-323.417
14.55,-322.73602
14.552,-323.2056
14.554,-324.4451
14.556,-326.82657
14.558,-329.6933
14.56,-332.21133
14.562,-333.16113
14.564,-333.0373
14.566,-332.1928
14.568,-331.2107
14.57,-330.0626
14.572,-329.69992
14.574,-330.06412
14.576,-330.7104
14.578,-330.46
14.58,-329.51132
14.582,-327.72284
14.584,-325.20688
14.586,-321.68417
14.588,-318.18466
14.59,-315.0071
14.592,-312.1986
14.594,-309.0329
14.596,-305.9856
14.598,-303.00668
14.6,-300.19098
14.602,-297.26013
14.604,-295.333
14.606,-294.89893
14.608,-296.18842
14.61,-298.502
14.612,-302.0128
14.614,-306.01718
14.616,-309.69702
14.618,-311.8515
14.62,-312.8263
14.622,-312.7882
14.624,-312.1986
14.626,-311.2286
14.628,-310.93143
14.63,-311.49045
14.632,-312.6989
14.634,-313.86475
14.636,-314.87967
14.638,-315.23877
14.64,-314.7002
14.642,-313.26773
14.644,-311.83188
14.646,-310.87357
14.648,-310.69766
14.65,-311.04358
14.652,-312.22363
14.654,-313.7944
14.656,-315.20053
14.658,-315.18152
14.66,-314.60413
14.662,-313.9497
14.664,-313.69955
14.666,-313.0121
14.668,-312.73007
14.67,-312.70102
14.672,-312.6989
14.674,-311.8099
14.676,-310.93475
14.678,-310.37244
14.68,-310.19733
14.682,-309.4763
14.684,-308.32993
14.686,-306.29706
14.688,-303.19287
14.69,-298.62888
14.692,-293.49615
14.694,-287.5967
14.696,-279.67792
14.698,-266.9351
14.7,-247.46712
14.702,-219.7156
14.704,-184.11713
14.706,-142.97485
14.708,-101.474396
14.71,-64.31468
14.712,-34.52196
14.714,-12.050523
14.716,3.9852817
14.718,15.264554
14.72,21.513685
14.722,19.603119
14.724,2.2213612
14.726,-38.084137
14.728,-106.067474
14.73,-200.29366
14.732,-313.5959
14.734,-432.55734
14.736,-541.34436
14.738,-625.3842
14.74,-676.51886
14.742,-692.8946
14.744,-678.9319
14.746,-642.62695
14.748,-594.38873
14.75,-542.9045
14.752,-494.31445
14.754,-451.5007
14.756,-416.2588
14.758,-388.35632
14.76,-366.7333
14.762,-349.49042
14.764,-335.81232
14.766,-324.50186
14.768,-314.7002
14.77,-305.54407
14.772,-297.7424
14.774,-291.69235
14.776,-287.683
14.778,-285.19318
14.78,-284.34647
14.782,-284.44342
14.784,-284.6811
14.786,-284.02213
14.788,-282.65216
14.79,-280.74597
14.792,-278.67728
14.794,-276.5281
14.796,-274.85748
14.798,-273.90472
14.8,-273.6741
14.802,-273.64566
14.804,-273.62415
14.806,-273.35428
14.808,-272.67346
14.81,-271.1957
14.812,-269.3824
14.814,-267.583
14.816,-266.1693
14.818,-264.8059
14.82,-264.40094
14.822,-264.686
14.824,-265.1687
14.826,-264.71277
14.828,-264.07056
14.83,-263.06854
14.832,-261.66647
14.834,-259.4908
14.836,-257.6947
14.838,-256.56686
14.84,-256.16296
14.842,-255.84932
14.844,-255.97566
14.846,-256.19244
14.848,-256.16296
14.85,-255.26447
14.852,-254.104
14.854,-252.85469
14.856,-251.6601
14.858,-250.15038
14.86,-248.81761
14.862,-247.5435
14.864,-246.1566
14.866,-244.1389
14.868,-242.08305
14.87,-240.18837
14.872,-238.65182
14.874,-237.18645
14.876,-236.31593
14.878,-235.90056
14.88,-235.64992
14.882,-234.84886
14.884,-233.8214
14.886,-232.55434
14.888,-231.14705
14.89,-229.37303
14.892,-227.9575
14.894,-227.0534
14.896,-226.64418
14.898,-226.16948
14.9,-225.91039
14.902,-225.64188
14.904,-225.14323
14.906,-223.87077
14.908,-222.3447
14.91,-220.7115
14.912,-219.1394
14.914,-217.37032
14.916,-216.02458
14.918,-215.14546
14.92,-214.63654
14.922,-213.90706
14.924,-213.29973
14.926,-212.7276
14.928,-212.13495
14.93,-211.09428
14.932,-210.18535
14.934,-209.5193
14.936,-209.13304
14.938,-208.54419
14.94,-208.17801
14.942,-207.9302
14.944,-207.63208
14.946,-206.68114
14.948,-205.5266
14.95,-204.27693
14.952,-203.12923
14.954,-201.8923
14.956,-201.32872
14.958,-201.60641
14.96,-202.6289
14.962,-203.59096
14.964,-204.54224
14.966,-205.11847
14.968,-205.1305
14.97,-204.20296
14.972,-203.22774
14.974,-202.74393
14.976,-203.12923
14.978,-203.96619
14.98,-205.51562
14.982,-207.38179
14.984,-209.13304
14.986,-210.02252
14.988,-210.60603
14.99,-211.20338
14.992,-212.13495
14.994,-213.06554
14.996,-214.4659
14.998,-216.21161
15.0,-218.13878
15.002,-219.70023
15.004,-221.54987
15.006,-223.98221
15.008,-227.1445
15.01,-230.38625
15.012,-233.79045
15.014,-236.85814
15.016,-239.15215
15.018,-240.02382
15.02,-240.24164
15.022,-240.4189
15.024,-241.15341
15.026,-242.27086
15.028,-244.25545
15.03,-246.85155
15.032,-249.65883
15.034,-251.86948
15.036,-253.93558
15.038,-256.1088
15.04,-258.66455
15.042,-261.22406
15.044,-264.16977
15.046,-267.2612
15.048,-270.17188
15.05,-272.18222
15.052,-273.81158
15.054,-275.36438
15.056,-277.17633
15.058,-278.95633
15.06,-281.1838
15.062,-283.6957
15.064,-286.18207
15.066,-287.85953
15.068,-289.12357
15.07,-290.14386
15.072,-291.18524
15.074,-291.99158
15.076,-293.19647
15.078,-294.81985
15.08,-296.68875
15.082,-298.03134
15.084,-299.14825
15.086,-300.01187
15.088,-300.69128
15.09,-300.8124
15.092,-301.08072
15.094,-301.69095
15.096,-302.69257
15.098,-303.46432
15.1,-304.35388
15.102,-305.17175
15.104,-305.69446
15.106,-305.22308
15.108,-304.27237
15.11,-303.0149
15.112,-301.69193
15.114,-300.0285
15.116,-298.8123
15.118,-298.2114
15.12,-298.1897
15.122,-298.0011
15.124,-297.9602
15.126,-297.89365
15.128,-297.6894
15.13,-296.79745
15.132,-295.9446
15.134,-295.36383
15.136,-295.18777
15.138,-294.8486
15.14,-294.82874
15.142,-294.99612
15.144,-295.18777
15.146,-294.74927
15.148,-294.36575
15.15,-294.27414
15.152,-294.68747
15.154,-295.14658
15.156,-296.25058
15.158,-297.86533
15.16,-299.69064
15.162,-300.81
15.164,-301.6088
15.166,-302.0468
15.168,-302.19223
15.17,-301.62784
15.172,-301.21503
15.174,-301.201
15.176,-301.69193
15.178,-302.07864
15.18,-302.886
15.182,-303.9886
15.184,-305.19415
15.186,-305.74774
15.188,-306.21033
15.19,-306.65582
15.192,-307.19543
15.194,-307.38736
15.196,-308.0001
15.198,-309.13168
15.2,-310.69766
15.202,-311.89606
15.204,-313.07892
15.206,-314.05405
15.208,-314.7002
15.21,-314.47754
15.212,-314.20782
15.214,-314.20822
15.216,-314.7002
15.218,-315.17166
15.22,-316.14493
15.222,-317.4239
15.224,-318.70276
15.226,-319.132
15.228,-319.2055
15.23,-319.00763
15.232,-318.70276
15.234,-317.92487
15.236,-317.4959
15.238,-317.5855
15.24,-318.20242
15.242,-318.65845
15.244,-319.41574
15.246,-320.32803
15.248,-321.20435
15.25,-321.2968
15.252,-321.13852
15.254,-320.75583
15.256,-320.2037
15.258,-319.01303
15.26,-317.98624
15.262,-317.34433
15.264,-317.20178
15.266,-316.97327
15.268,-317.1883
15.27,-317.68625
15.272,-318.20242
15.274,-317.89017
15.276,-317.2412
15.278,-316.29858
15.28,-315.20053
15.282,-313.58368
15.284,-312.38266
15.286,-311.88486
15.288,-312.1986
15.29,-312.64774
15.292,-313.6642
15.294,-314.96707
15.296,-316.20114
15.298,-316.4733
15.3,-316.3102
15.302,-315.81696
15.304,-315.20053
15.306,-314.13998
15.308,-313.5411
15.31,-313.57855
15.312,-314.1999
15.314,-314.60696
15.316,-315.14194
15.318,-315.56384
15.32,-315.70084
15.322,-314.99112
15.324,-314.239
15.326,-313.73663
15.328,-313.69955
15.33,-313.65994
15.332,-314.19278
15.334,-315.13287
15.336,-316.20114
15.338,-316.58313
15.34,-316.8127
15.342,-316.97122
15.344,-317.20178
15.346,-317.10074
15.348,-317.4559
15.35,-318.35217
15.352,-319.70337
15.354,-320.7449
15.356,-321.92313
15.358,-323.11285
15.36,-324.20624
15.362,-324.58365
15.364,-324.916
15.366,-325.2891
15.368,-325.7072
15.37,-325.52835
15.372,-325.2898
15.374,-324.89835
15.376,-324.20624
15.378,-322.50775
15.38,-320.39612
15.382,-317.93585
15.384,-315.20053
15.386,-311.70966
15.388,-308.22073
15.39,-304.86685
15.392,-301.69193
15.394,-298.13013
15.396,-294.85553
15.398,-291.99344
15.4,-289.6843
15.402,-287.53342
15.404,-286.39056
15.406,-286.4408
15.408,-287.683
15.41,-289.36664
15.412,-291.82233
15.414,-294.71646
15.416,-297.6894
15.418,-299.92783
15.42,-301.92352
15.422,-303.67905
15.424,-305.19415
15.426,-306.0294
15.428,-306.6797
15.43,-307.07886
15.432,-307.19543
15.434,-306.8955
15.436,-306.81778
15.438,-307.08774
15.44,-307.69574
15.442,-308.31244
15.444,-309.1491
15.446,-309.87546
15.448,-310.19733
15.45,-309.6831
15.452,-309.01566
15.454,-308.45865
15.456,-308.19608
15.458,-307.43567
15.46,-307.0582
15.462,-307.16986
15.464,-307.69574
15.466,-307.32956
15.468,-306.78116
15.47,-306.1481
15.472,-305.69446
15.474,-304.96735
15.476,-305.10974
15.478,-306.30624
15.48,-308.19608
15.482,-309.25934
15.484,-309.15524
15.486,-307.284
15.488,-303.6932
15.49,-298.47556
15.492,-293.01486
15.494,-287.37527
15.496,-280.17825
15.498,-268.14532
15.5,-248.79161
15.502,-220.23352
15.504,-183.11649
15.506,-140.56927
15.508,-98.989334
15.51,-64.25857
15.512,-40.025463
15.514,-25.920683
15.516,-19.720537
15.518,-17.709969
15.52,-18.011457
15.522,-22.154312
15.524,-36.901443
15.526,-70.39401
15.528,-129.08212
15.53,-213.71715
15.532,-319.15836
15.534,-433.34125
15.536,-540.84406
15.538,-626.62067
15.54,-681.4456
15.542,-702.24713
15.544,-692.4405
15.546,-659.44495
15.548,-613.4897
15.55,-563.3549
15.552,-515.3278
15.554,-472.34647
15.556,-436.14273
15.558,-406.42935
15.56,-382.24316
15.562,-362.0227
15.564,-345.50116
15.566,-332.05984
15.568,-321.20435
15.57,-312.03085
15.572,-304.78275
15.574,-299.1314
15.576,-294.68747
15.578,-290.6052
15.58,-287.2262
15.582,-284.54807
15.584,-282.67984
15.586,-281.33322
15.588,-280.96783
15.59,-281.41208
15.592,-282.1795
15.594,-282.27936
15.596,-281.40735
15.598,-279.44345
15.6,-276.67603
15.602,-273.37158
15.604,-270.42847
15.606,-268.45584
15.608,-267.6703
15.61,-267.4413
15.612,-267.54678
15.614,-267.4164
15.616,-266.66965
15.618,-264.679
15.62,-262.64212
15.622,-261.01672
15.624,-260.1655
15.626,-259.572
15.628,-260.17365
15.63,-261.4499
15.632,-262.66708
15.634,-262.68164
15.636,-262.15207
15.638,-261.21982
15.64,-260.1655
15.642,-258.7951
15.644,-257.96548
15.646,-257.66388
15.648,-257.6639
15.65,-257.23898
15.652,-256.79813
15.654,-256.28433
15.656,-255.66264
15.658,-254.46165
15.66,-253.17976
15.662,-251.76476
15.664,-250.15913
15.666,-247.97232
15.668,-245.9154
15.67,-244.25082
15.672,-243.15468
15.674,-242.22307
15.676,-241.84767
15.678,-241.76921
15.68,-241.65373
15.682,-240.82289
15.684,-239.72417
15.686,-238.45479
15.688,-237.15086
15.69,-235.51544
15.692,-234.1334
15.694,-233.02881
15.696,-232.14769
15.698,-231.01239
15.7,-230.13107
15.702,-229.52846
15.704,-229.14577
15.706,-228.41846
15.708,-227.67569
15.71,-226.7788
15.712,-225.64354
15.714,-223.89032
15.716,-222.234
15.718,-220.9395
15.72,-220.14005
15.722,-219.3383
15.724,-218.83145
15.726,-218.34834
15.728,-217.63846
15.73,-216.1738
15.732,-214.63644
15.734,-213.36375
15.736,-212.63527
15.738,-212.09772
15.74,-212.16968
15.742,-212.61841
15.744,-213.13559
15.746,-213.03964
15.748,-212.82657
15.75,-212.64912
15.752,-212.63527
15.754,-212.3294
15.756,-212.14284
15.758,-211.94829
15.76,-211.63463
15.762,-210.76256
15.764,-210.08476
15.766,-209.9648
15.768,-210.634
15.77,-211.57814
15.772,-213.05469
15.774,-214.69865
15.776,-216.1375
15.778,-216.67339
15.78,-216.94363
15.782,-217.3175
15.784,-218.13878
15.786,-219.03978
15.788,-220.4782
15.79,-222.2642
15.792,-224.1426
15.794,-225.44319
15.796,-226.77573
15.798,-228.43248
15.8,-230.64673
15.802,-232.91698
15.804,-235.5587
15.806,-238.25691
15.808,-240.65309
15.81,-242.01454
15.812,-242.95094
15.814,-243.85614
15.816,-245.15596
15.818,-246.59567
15.82,-248.71983
15.822,-251.36253
15.824,-254.16168
15.826,-256.21136
15.828,-257.81882
15.83,-259.06363
15.832,-260.1655
15.834,-260.86874
15.836,-261.9563
15.838,-263.68362
15.84,-266.1693
15.842,-268.8977
15.844,-272.3446
15.846,-276.48444
15.848,-281.17886
15.85,-285.65527
15.852,-290.13165
15.854,-294.37872
15.856,-298.1897
15.858,-300.9204
15.86,-303.1163
15.862,-304.97623
15.864,-306.6951
15.866,-307.87634
15.868,-309.09955
15.87,-310.39767
15.872,-311.6983
15.874,-312.357
15.876,-312.8479
15.878,-313.25723
15.88,-313.69955
15.882,-313.754
15.884,-314.06757
15.886,-314.7349
15.888,-315.70084
15.89,-316.2432
15.892,-316.72122
15.894,-317.04813
15.896,-317.20178
15.898,-316.7066
15.9,-316.31223
15.902,-316.27286
15.904,-316.70148
15.906,-316.96436
15.908,-317.43555
15.91,-317.91336
15.912,-318.20242
15.914,-317.65918
15.916,-316.97287
15.918,-316.4154
15.92,-316.20114
15.922,-315.82953
15.924,-315.81296
15.926,-316.00797
15.928,-316.20114
15.93,-315.65793
15.932,-315.00937
15.934,-314.45868
15.936,-314.1999
15.938,-313.74286
15.94,-313.72772
15.942,-314.09753
15.944,-314.7002
15.946,-314.8001
15.948,-315.02252
15.95,-315.4701
15.952,-316.20114
15.954,-316.58252
15.956,-317.18674
15.958,-317.93115
15.96,-318.70276
15.962,-318.84756
15.964,-319.11093
15.966,-319.69138
15.968,-320.704
15.97,-321.51996
15.972,-322.66864
15.974,-323.97488
15.976,-325.20688
15.978,-325.5867
15.98,-325.7758
15.982,-325.93515
15.984,-326.20752
15.986,-326.05222
15.988,-326.12567
15.99,-326.38464
15.992,-326.70782
15.994,-326.3954
15.996,-326.1598
15.998,-326.2022
16.0,-326.70782
16.002,-327.17117
16.004,-328.25912
16.006,-329.86694
16.008,-331.71103
16.01,-332.82196
16.012,-333.62
16.014,-334.05902
16.016,-334.21262
16.018,-333.6468
16.02,-333.29755
16.022,-333.4496
16.024,-334.21262
16.026,-334.89673
16.028,-335.96277
16.03,-337.1691
16.032,-338.21515
16.034,-338.26404
16.036,-337.9077
16.038,-337.30685
16.04,-336.7142
16.042,-335.8346
16.044,-335.57858
16.046,-336.0837
16.048,-337.2145
16.05,-338.04575
16.052,-338.8236
16.054,-339.25894
16.056,-339.2158
16.058,-338.20752
16.06,-337.21732
16.062,-336.64917
16.064,-336.7142
16.066,-336.75955
16.068,-337.20328
16.07,-337.76315
16.072,-338.21515
16.074,-337.96216
16.076,-337.95374
16.078,-338.62
16.08,-340.21643
16.082,-342.0717
16.084,-344.47476
16.086,-346.88144
16.088,-348.72183
16.09,-349.0518
16.092,-348.5888
16.094,-347.6899
16.096,-346.72058
16.098,-345.26456
16.1,-343.94644
16.102,-342.5382
16.104,-340.71674
16.106,-337.69583
16.108,-334.26727
16.11,-330.81186
16.112,-327.70847
16.114,-324.56656
16.116,-322.06793
16.118,-320.041
16.12,-318.20242
16.122,-315.77618
16.124,-313.54758
16.126,-311.88956
16.128,-311.19797
16.13,-311.12732
16.132,-312.38324
16.134,-314.73795
16.136,-317.70212
16.138,-320.12515
16.14,-322.27072
16.142,-323.96918
16.144,-325.20688
16.146,-325.5458
16.148,-325.81223
16.15,-326.1794
16.152,-326.70782
16.154,-326.98886
16.156,-327.5069
16.158,-328.13257
16.16,-328.7091
16.162,-328.8976
16.164,-329.12064
16.166,-329.2731
16.168,-329.20944
16.17,-328.6345
16.172,-327.95746
16.174,-327.1365
16.176,-326.20752
16.178,-324.9209
16.18,-324.2574
16.182,-324.52783
16.184,-325.7072
16.186,-326.42355
16.188,-327.12366
16.19,-327.57144
16.192,-327.70847
16.194,-326.67688
16.196,-325.73425
16.198,-325.35236
16.2,-325.7072
16.202,-325.8222
16.204,-326.00546
16.206,-325.8743
16.208,-325.20688
16.21,-323.4244
16.212,-321.48767
16.214,-319.65503
16.216,-317.70212
16.218,-314.1289
16.22,-308.04602
16.222,-297.62054
16.224,-281.17886
16.226,-257.284
16.228,-227.00778
16.23,-192.18175
16.232,-155.59898
16.234,-119.73824
16.236,-87.69959
16.238,-60.691338
16.24,-38.52451
16.242,-19.782444
16.244,-4.909854
16.246,4.3064866
16.248,3.502228
16.25,-13.193277
16.252,-53.058132
16.254,-120.21277
16.256,-213.63591
16.258,-325.41623
16.26,-443.32764
16.262,-551.80164
16.264,-636.40485
16.266,-687.0245
16.268,-701.7781
16.27,-685.143
16.272,-646.4112
16.274,-596.0064
16.276,-544.1912
16.278,-497.37424
16.28,-458.29153
16.282,-426.37396
16.284,-400.85623
16.286,-380.195
16.288,-363.23108
16.29,-348.73587
16.292,-336.8717
16.294,-327.19656
16.296,-319.20306
16.298,-311.99234
16.3,-306.10947
16.302,-301.77042
16.304,-299.19034
16.306,-297.86035
16.308,-297.96994
16.31,-298.85013
16.312,-299.69064
16.314,-299.45303
16.316,-298.3286
16.318,-296.5846
16.32,-294.68747
16.322,-292.72748
16.324,-291.20288
16.326,-290.2227
16.328,-289.6843
16.33,-289.04114
16.332,-288.25778
16.334,-287.29236
16.336,-286.18207
16.338,-284.5531
16.34,-282.9423
16.342,-281.4606
16.344,-280.17825
16.346,-278.4682
16.348,-277.28943
16.35,-276.45117
16.352,-275.67538
16.354,-274.13846
16.356,-272.86133
16.358,-271.8798
16.36,-271.17252
16.362,-270.17477
16.364,-269.65253
16.366,-269.54266
16.368,-269.67154
16.37,-269.35727
16.372,-269.0904
16.374,-268.7461
16.376,-268.1706
16.378,-266.78232
16.38,-265.1161
16.382,-263.21503
16.384,-261.16614
16.386,-258.68625
16.388,-256.5336
16.39,-254.86606
16.392,-253.66136
16.394,-252.30362
16.396,-251.11221
16.398,-249.91408
16.4,-248.65819
16.402,-247.06146
16.404,-245.97711
16.406,-245.67955
16.408,-246.1566
16.41,-246.61784
16.412,-246.99567
16.414,-246.65459
16.416,-245.15596
16.418,-242.07079
16.42,-238.43857
16.422,-235.06032
16.424,-232.648
16.426,-231.12161
16.428,-230.89763
16.43,-231.473
16.432,-232.14769
16.434,-231.92252
16.436,-231.12485
16.438,-229.92688
16.44,-228.64546
16.442,-227.10808
16.444,-225.93622
16.446,-225.03128
16.448,-224.1426
16.45,-222.61201
16.452,-220.96292
16.454,-219.39565
16.456,-218.13878
16.458,-216.87755
16.46,-216.14323
16.462,-215.80771
16.464,-215.63718
16.466,-214.97675
16.468,-214.3347
16.47,-213.84756
16.472,-213.63591
16.474,-213.25322
16.476,-213.13834
16.478,-213.15468
16.48,-213.13559
16.482,-212.53493
16.484,-211.99644
16.486,-211.792
16.488,-212.13495
16.49,-212.59323
16.492,-213.57109
16.494,-214.84845
16.496,-216.1375
16.498,-216.73299
16.5,-217.15004
16.502,-217.5619
16.504,-218.13878
16.506,-218.4707
16.508,-219.08081
16.51,-219.97308
16.512,-221.14069
16.514,-222.13693
16.516,-223.63937
16.518,-225.82275
16.52,-228.64546
16.522,-231.28827
16.524,-233.80452
16.526,-235.81284
16.528,-237.15086
16.53,-237.51726
16.532,-237.98067
16.534,-239.22935
16.536,-241.65373
16.538,-244.6234
16.54,-248.07294
16.542,-251.28067
16.544,-253.66136
16.546,-254.57903
16.548,-254.96243
16.55,-255.60437
16.552,-257.1636
16.554,-259.32782
16.556,-262.238
16.558,-265.2384
16.56,-267.6703
16.562,-268.75214
16.564,-269.2887
16.566,-270.0294
16.568,-271.67282
16.57,-273.97113
16.572,-277.12268
16.574,-280.44888
16.576,-283.18015
16.578,-284.3756
16.58,-284.7027
16.582,-284.87076
16.584,-285.68173
16.586,-287.11908
16.588,-289.64893
16.59,-292.7674
16.592,-295.6881
16.594,-297.2242
16.596,-297.65594
16.598,-297.2885
16.6,-296.68875
16.602,-295.89438
16.604,-295.77664
16.606,-296.43362
16.608,-297.6894
16.61,-298.73846
16.612,-299.90195
16.614,-301.09314
16.616,-302.19223
16.618,-302.46335
16.62,-302.20602
16.622,-301.27838
16.624,-299.69064
16.626,-297.1866
16.628,-294.90244
16.63,-293.56384
16.632,-293.68683
16.634,-294.83002
16.636,-297.2309
16.638,-300.2717
16.64,-303.19287
16.642,-304.82132
16.644,-305.48788
16.646,-305.34018
16.648,-304.69385
16.65,-303.30917
16.652,-302.01514
16.654,-300.96616
16.656,-300.19098
16.658,-299.13937
16.66,-298.5176
16.662,-298.50943
16.664,-299.19034
16.666,-299.89374
16.668,-300.98904
16.67,-302.18936
16.672,-303.19287
16.674,-303.2505
16.676,-303.07208
16.678,-302.95828
16.68,-303.19287
16.682,-303.3337
16.684,-303.9948
16.686,-305.0365
16.688,-306.1948
16.69,-306.6379
16.692,-306.93958
16.694,-307.23843
16.696,-307.69574
16.698,-307.81668
16.7,-308.28937
16.702,-309.11475
16.704,-310.19733
16.706,-310.83957
16.708,-311.6719
16.71,-312.78378
16.712,-314.1999
16.714,-315.2611
16.716,-316.458
16.718,-317.65793
16.72,-318.70276
16.722,-318.92883
16.724,-318.99823
16.726,-319.058
16.728,-319.20306
16.73,-318.88998
16.732,-318.7112
16.734,-318.65402
16.736,-318.70276
16.738,-318.36298
16.74,-318.44058
16.742,-319.18558
16.744,-320.704
16.746,-322.3274
16.748,-324.42337
16.75,-326.669
16.752,-328.7091
16.754,-329.73615
16.756,-330.39822
16.758,-330.95587
16.76,-331.71103
16.762,-332.32022
16.764,-333.51425
16.766,-335.2365
16.768,-337.2145
16.77,-338.50674
16.772,-339.47574
16.774,-340.03668
16.776,-340.21643
16.778,-339.54553
16.78,-338.83926
16.782,-338.24445
16.784,-337.71484
16.786,-336.44223
16.788,-334.8046
16.79,-332.6027
16.792,-329.70975
16.794,-325.57065
16.796,-321.08603
16.798,-316.67023
16.8,-312.6989
16.802,-308.84793
