time_sec,ecg
15.6,-260.66583
15.602,-259.63013
15.604,-258.73367
15.606,-258.08463
15.608,-257.6639
15.61,-256.86942
15.612,-256.09363
15.614,-255.21712
15.616,-254.16168
15.618,-252.49658
15.62,-250.94774
15.622,-249.77705
15.624,-249.15851
15.626,-248.66493
15.628,-248.73248
15.63,-249.15881
15.632,-249.65883
15.634,-249.54279
15.636,-249.26617
15.638,-248.92223
15.64,-248.65819
15.642,-248.17616
15.644,-248.11154
15.646,-248.48236
15.648,-249.15851
15.65,-249.4911
15.652,-249.83356
15.654,-250.083
15.656,-250.15913
15.658,-249.58182
15.66,-248.91374
15.662,-248.24907
15.664,-247.65755
15.666,-246.7579
15.668,-246.15884
15.67,-245.95549
15.672,-246.1566
15.674,-246.25235
15.676,-246.6768
15.678,-247.35062
15.68,-248.15787
15.682,-248.5414
15.684,-248.95535
15.686,-249.36273
15.688,-249.65883
15.69,-249.24416
15.692,-248.52403
15.694,-247.47978
15.696,-246.1566
15.698,-244.23964
15.7,-242.47093
15.702,-241.08453
15.704,-240.15277
15.706,-239.10583
15.708,-238.23204
15.71,-237.3067
15.712,-236.15022
15.714,-234.2815
15.716,-232.42082
15.718,-230.93648
15.72,-230.14641
15.722,-229.73978
15.724,-230.18839
15.726,-231.27986
15.728,-232.648
15.73,-233.45464
15.732,-234.0207
15.734,-234.37334
15.736,-234.64928
15.738,-234.54886
15.74,-234.7442
15.742,-235.30925
15.744,-236.15022
15.746,-236.59846
15.748,-237.01503
15.75,-237.358
15.752,-237.65118
15.754,-237.5097
15.756,-237.61319
15.758,-238.14078
15.76,-239.15215
15.762,-240.09425
15.764,-241.35457
15.766,-242.77682
15.768,-244.15532
15.77,-244.8248
15.772,-245.27657
15.774,-245.65045
15.776,-246.1566
15.778,-246.53148
15.78,-247.48933
15.782,-249.09631
15.784,-251.15977
15.786,-252.7906
15.788,-254.10927
15.79,-254.89662
15.792,-255.16232
15.794,-254.68025
15.796,-254.47159
15.798,-255.05792
15.8,-256.66327
15.802,-258.59042
15.804,-260.85605
15.806,-262.87677
15.808,-264.16806
15.81,-264.0664
15.812,-263.3775
15.814,-262.7162
15.816,-262.66708
15.818,-263.03137
15.82,-264.2571
15.822,-265.9817
15.824,-267.6703
15.826,-268.41122
15.828,-268.61383
15.83,-268.5557
15.832,-268.67093
15.834,-268.87305
15.836,-269.86426
15.838,-271.5813
15.84,-273.6741
15.842,-275.19193
15.844,-276.3064
15.846,-276.9317
15.848,-277.17633
15.85,-276.7988
15.852,-276.65405
15.854,-277.0621
15.856,-278.17697
15.858,-279.48865
15.86,-281.4338
15.862,-283.89523
15.864,-286.68237
15.866,-289.07376
15.868,-291.43427
15.87,-293.67032
15.872,-295.6881
15.874,-296.9087
15.876,-297.86618
15.878,-298.62
15.88,-299.19034
15.882,-299.0514
15.884,-298.74878
15.886,-298.30832
15.888,-297.6894
15.89,-296.2801
15.892,-294.53656
15.894,-292.37695
15.896,-289.6843
15.898,-285.87466
15.9,-281.60303
15.902,-277.20856
15.904,-273.17377
15.906,-269.549
15.908,-267.4271
15.91,-267.15448
15.912,-268.67093
15.914,-271.02
15.916,-274.02542
15.918,-276.9425
15.92,-279.1776
15.922,-280.08475
15.924,-280.33267
15.926,-280.3711
15.928,-280.67856
15.93,-281.35843
15.932,-282.78925
15.934,-284.5856
15.936,-286.18207
15.938,-287.0277
15.94,-287.25983
15.942,-286.9053
15.944,-286.18207
15.946,-285.2095
15.948,-284.7336
15.95,-284.90973
15.952,-285.68173
15.954,-286.07727
15.956,-286.88123
15.958,-288.26163
15.96,-290.1846
15.962,-291.06036
15.964,-291.4659
15.966,-291.29266
15.968,-290.68494
15.97,-288.9852
15.972,-287.75327
15.974,-287.63837
15.976,-288.68365
15.978,-289.37448
15.98,-289.32285
15.982,-287.65485
15.984,-284.1808
15.986,-278.92874
15.988,-273.70947
15.99,-269.32153
15.992,-265.1687
15.994,-258.40033
15.996,-246.28143
15.998,-225.88742
16.0,-196.12477
16.002,-158.07445
16.004,-116.30352
16.006,-75.69222
16.008,-40.025463
16.01,-10.241446
16.012,13.790737
16.014,33.33057
16.016,48.030556
16.018,54.75012
16.02,45.921425
16.022,13.149663
16.024,-50.03183
16.026,-144.51495
16.028,-265.54596
16.03,-401.66528
16.032,-537.84216
16.034,-658.6569
16.036,-753.197
16.038,-815.27856
16.04,-844.0369
16.042,-842.228
16.044,-816.1078
16.046,-772.3104
16.048,-717.4564
16.05,-657.28406
16.052,-597.9533
16.054,-544.0051
16.056,-498.31702
16.058,-461.2579
16.06,-432.3326
16.062,-409.21057
16.064,-389.24762
16.066,-370.04095
16.068,-351.5432
16.07,-334.378
16.072,-319.70337
16.074,-307.98984
16.076,-299.95114
16.078,-294.92896
16.08,-291.68555
16.082,-288.55392
16.084,-285.2277
16.086,-281.6434
16.088,-278.17697
16.09,-274.98798
16.092,-272.65466
16.094,-271.28427
16.096,-270.67218
16.098,-270.1638
16.1,-269.5656
16.102,-268.85223
16.104,-268.1706
16.106,-267.36984
16.108,-266.82504
16.11,-266.61688
16.112,-266.66965
16.114,-266.16888
16.116,-265.69635
16.118,-264.9393
16.12,-263.66772
16.122,-261.13092
16.124,-258.83517
16.126,-256.98438
16.128,-255.66264
16.13,-254.23476
16.132,-253.79016
16.134,-254.08696
16.136,-254.662
16.138,-254.49585
16.14,-254.0985
16.142,-253.32585
16.144,-252.16042
16.146,-250.25603
16.148,-248.55199
16.15,-247.31065
16.152,-246.6569
16.154,-246.14102
16.156,-246.2261
16.158,-246.68378
16.16,-247.15723
16.162,-246.85349
16.164,-246.07536
16.166,-244.79187
16.168,-243.15468
16.17,-241.08032
16.172,-239.48486
16.174,-238.67148
16.176,-238.65182
16.178,-238.73688
16.18,-238.96964
16.182,-238.8838
16.184,-238.1515
16.186,-236.34236
16.188,-234.26122
16.19,-232.39587
16.192,-231.14705
16.194,-230.26208
16.196,-230.09169
16.198,-230.23296
16.2,-230.14641
16.202,-228.99881
16.204,-227.17345
16.206,-224.90817
16.208,-222.64163
16.21,-220.44823
16.212,-219.15941
16.214,-218.8293
16.216,-219.1394
16.218,-219.13297
16.22,-218.77245
16.222,-217.76704
16.224,-216.1375
16.226,-213.82907
16.228,-211.87251
16.23,-210.75923
16.232,-210.634
16.234,-210.8229
16.236,-211.21553
16.238,-211.1525
16.24,-210.13368
16.242,-207.6694
16.244,-204.62434
16.246,-201.71303
16.248,-199.627
16.25,-198.37971
16.252,-198.4317
16.254,-199.39134
16.256,-200.62762
16.258,-201.1781
16.26,-201.24821
16.262,-200.95474
16.264,-200.62762
16.266,-200.23758
16.268,-200.48517
16.27,-201.37149
16.272,-202.6289
16.274,-203.48454
16.276,-204.11499
16.278,-204.4577
16.28,-204.63017
16.282,-204.47849
16.284,-204.75075
16.286,-205.64688
16.288,-207.13177
16.29,-208.54555
16.292,-209.98553
16.294,-211.10863
16.296,-211.63463
16.298,-211.03593
16.3,-209.87827
16.302,-208.46626
16.304,-207.13177
16.306,-205.72417
16.308,-204.85344
16.31,-204.54178
16.312,-204.63017
16.314,-204.45045
16.316,-204.25182
16.318,-203.97023
16.32,-203.62955
16.322,-202.90312
16.324,-202.40546
16.326,-202.30128
16.328,-202.6289
16.33,-202.87228
16.332,-203.3475
16.334,-203.96144
16.336,-204.63017
16.338,-204.88264
16.34,-205.22346
16.342,-205.78271
16.344,-206.63145
16.346,-207.31244
16.348,-208.22931
16.35,-209.35248
16.352,-210.634
16.354,-211.60008
16.356,-212.76787
16.358,-214.26343
16.36,-216.1375
16.362,-217.86647
16.364,-219.7866
16.366,-221.7642
16.368,-223.64227
16.37,-224.84482
16.372,-225.87938
16.374,-226.92369
16.376,-228.14514
16.378,-229.14781
16.38,-230.43619
16.382,-231.97981
16.384,-233.64864
16.386,-234.7929
16.388,-235.84828
16.39,-236.92006
16.392,-238.1515
16.394,-239.16904
16.396,-240.57004
16.398,-242.42572
16.4,-244.65564
16.402,-246.55788
16.404,-248.41737
16.406,-250.13373
16.408,-251.6601
16.41,-252.52841
16.412,-253.35326
16.414,-254.3514
16.416,-255.66264
16.418,-256.83292
16.42,-258.27856
16.422,-259.92844
16.424,-261.66647
16.426,-262.92407
16.428,-264.18408
16.43,-265.56818
16.432,-267.16995
16.434,-268.5247
16.436,-270.08887
16.438,-271.83154
16.44,-273.6741
16.442,-275.05945
16.444,-276.51505
16.446,-278.18414
16.448,-280.17825
16.45,-282.03345
16.452,-284.25122
16.454,-286.82385
16.456,-289.6843
16.458,-292.2409
16.46,-294.9594
16.462,-297.81924
16.464,-300.69128
16.466,-302.8294
16.468,-304.51907
16.47,-305.6417
16.472,-306.1948
16.474,-305.82114
16.476,-305.35233
16.478,-305.11365
16.48,-305.19415
16.482,-304.8507
16.484,-304.18216
16.486,-302.73596
16.488,-300.19098
16.49,-296.0437
16.492,-291.2968
16.494,-286.74506
16.496,-283.18015
16.498,-280.6229
16.5,-279.78915
16.502,-280.48026
16.504,-282.1795
16.506,-283.7821
16.508,-285.39514
16.51,-286.85645
16.512,-288.18332
16.514,-289.05927
16.516,-290.1035
16.518,-291.34604
16.52,-292.6862
16.522,-293.72208
16.524,-294.72345
16.526,-295.56604
16.528,-296.18842
16.53,-296.4726
16.532,-296.90353
16.534,-297.5055
16.536,-298.1897
16.538,-298.56454
16.54,-298.92807
16.542,-299.15704
16.544,-299.19034
16.546,-298.30145
16.548,-297.68796
16.55,-297.9143
16.552,-299.19034
16.554,-299.9384
16.556,-300.55838
16.558,-300.66632
16.56,-300.19098
16.562,-298.46573
16.564,-297.13177
16.566,-296.99112
16.568,-298.1897
16.57,-299.2318
16.572,-299.6077
16.574,-298.32196
16.576,-295.18777
16.578,-290.4286
16.58,-286.12897
16.582,-283.26895
16.584,-281.17886
16.586,-276.6376
16.588,-266.42322
16.59,-247.2581
16.592,-218.13878
16.594,-180.78151
16.596,-140.79076
16.598,-104.00072
16.6,-74.547424
16.602,-52.726322
16.604,-36.80443
16.606,-23.311056
16.608,-10.506684
16.61,-0.32299274
16.612,-0.55078346
16.614,-21.248728
16.616,-71.54552
16.618,-155.15245
16.62,-269.412
16.622,-403.49457
16.624,-541.34436
16.626,-665.2219
16.628,-761.4624
16.63,-821.6496
16.632,-844.0369
16.634,-832.1653
16.636,-794.4531
16.638,-740.2422
16.64,-678.4316
16.642,-615.8339
16.644,-558.2526
16.646,-508.7387
16.648,-468.2979
16.65,-435.8302
16.652,-410.29303
16.654,-389.69992
16.656,-372.23682
16.658,-356.22726
16.66,-341.82355
16.662,-329.2002
16.664,-318.70276
16.666,-310.0629
16.668,-303.73776
16.67,-299.327
16.672,-296.18842
16.674,-293.22842
16.676,-290.4306
16.678,-287.5874
16.68,-284.6811
16.682,-281.50064
16.684,-278.57532
16.686,-276.2336
16.688,-274.67474
16.69,-273.57712
16.692,-272.9392
16.694,-272.54733
16.696,-272.17316
16.698,-271.30783
16.7,-270.1776
16.702,-268.91678
16.704,-267.6703
16.706,-265.90085
16.708,-264.4232
16.71,-263.06665
16.712,-261.66647
16.714,-259.49353
16.716,-258.00592
16.718,-257.2796
16.72,-257.1636
16.722,-256.7269
16.724,-256.69156
16.726,-256.63818
16.728,-256.16296
16.73,-254.5751
16.732,-252.82645
16.734,-251.26085
16.736,-250.15913
16.738,-249.16196
16.74,-248.80966
16.742,-248.78699
16.744,-248.65819
16.746,-247.65623
16.748,-246.28122
16.75,-244.6997
16.752,-243.15468
16.754,-241.43044
16.756,-240.16994
16.758,-239.31543
16.76,-238.65182
16.762,-237.53339
16.764,-236.37695
16.766,-235.21825
16.768,-234.14896
16.77,-232.86304
16.772,-231.95528
16.774,-231.4276
16.776,-231.14705
16.778,-230.50407
16.78,-229.84784
16.782,-229.08316
16.784,-228.14514
16.786,-226.61234
16.788,-225.08546
16.79,-223.71936
16.792,-222.64163
16.794,-221.52689
16.796,-220.93835
16.798,-220.86404
16.8,-221.14069
16.802,-221.07365
16.804,-220.872
16.806,-220.29109
16.808,-219.1394
16.81,-216.93085
16.812,-214.30879
16.814,-211.58954
16.816,-209.13304
16.818,-206.84714
16.82,-205.48091
16.822,-205.12914
16.824,-205.63081
16.826,-206.1995
16.828,-206.92311
16.83,-207.47118
16.832,-207.63208
16.834,-206.96251
16.836,-206.13586
16.838,-205.4513
16.84,-205.1305
16.842,-204.82785
16.844,-204.97678
16.846,-205.46332
16.848,-206.13113
16.85,-206.46295
16.852,-206.98213
16.854,-207.84004
16.856,-209.13304
16.858,-210.40382
16.86,-211.98448
16.862,-213.65433
16.864,-215.13686
16.866,-215.79924
16.868,-216.11357
16.87,-216.29587
16.872,-216.63782
16.874,-216.97433
16.876,-217.9481
16.878,-219.57568
16.88,-221.641
16.882,-223.34982
16.884,-224.84073
16.886,-225.94353
16.888,-226.64418
16.89,-226.65302
16.892,-226.72935
16.894,-227.1836
16.896,-228.14514
16.898,-229.07053
16.9,-230.15775
16.902,-231.10875
16.904,-231.64737
16.906,-231.20605
16.908,-230.34898
16.91,-229.38922
16.912,-228.64546
16.914,-227.87949
16.916,-227.6447
16.918,-227.93726
16.92,-228.64546
16.922,-229.19301
16.924,-230.00623
16.926,-231.15059
16.928,-232.648
16.93,-233.96518
16.932,-235.42424
16.934,-236.87459
16.936,-238.1515
16.938,-238.69798
16.94,-239.06302
16.942,-239.4775
16.944,-240.15277
16.946,-240.7182
16.948,-241.64864
16.95,-242.85596
16.952,-244.15532
16.954,-244.88881
16.956,-245.52025
16.958,-246.20917
16.96,-247.15723
16.962,-248.01747
16.964,-249.36755
16.966,-251.16373
16.968,-253.16106
16.97,-254.4844
16.972,-255.36272
16.974,-255.72008
16.976,-255.66264
16.978,-254.93896
16.98,-254.51218
16.982,-254.84271
16.984,-256.16296
16.986,-257.8594
16.988,-260.1346
16.99,-262.55692
16.992,-264.66837
16.994,-265.63724
16.996,-265.98828
16.998,-266.03223
17.0,-266.1693
17.002,-266.22595
17.004,-266.91663
17.006,-268.28522
17.008,-270.17188
17.01,-271.8229
17.012,-273.5307
17.014,-275.18088
17.016,-276.67603
17.018,-277.43112
17.02,-277.9842
17.022,-278.48987
17.024,-279.1776
17.026,-279.82404
17.028,-281.27924
17.03,-283.76376
17.032,-287.1827
17.034,-290.59726
17.036,-293.98837
17.038,-296.91388
17.04,-299.19034
17.042,-300.49933
17.044,-301.95087
17.046,-304.2272
17.048,-307.69574
17.05,-311.6559
17.052,-315.99225
17.054,-319.7956
17.056,-322.205
17.058,-322.25528
17.06,-320.71854
17.062,-318.38565
17.064,-316.20114
17.066,-314.3488
17.068,-313.606
17.07,-313.65167
17.072,-313.69955
17.074,-312.3255
17.076,-309.52405
17.078,-305.30322
17.08,-300.19098
17.082,-294.54346
17.084,-289.94006
17.086,-287.20908
17.088,-286.68237
17.09,-287.623
17.092,-290.01196
17.094,-293.11084
17.096,-296.18842
17.098,-298.2214
17.1,-299.61255
17.102,-300.51562
17.104,-301.19162
17.106,-301.47272
17.108,-301.96188
17.11,-302.59637
17.112,-303.19287
17.114,-303.383
17.116,-303.51935
17.118,-303.60654
17.12,-303.6932
17.122,-303.6832
17.124,-304.02557
17.126,-304.60797
17.128,-305.19415
17.13,-305.11786
17.132,-304.88004
17.134,-304.54953
17.136,-304.1935
17.138,-302.8229
17.14,-301.5944
17.142,-300.95322
17.144,-301.19162
17.146,-301.20358
17.148,-301.73438
17.15,-302.62802
17.152,-303.6932
17.154,-303.9769
17.156,-304.27853
17.158,-304.71634
17.16,-305.19415
17.162,-304.67572
17.164,-303.40524
17.166,-301.19055
17.168,-298.1897
17.17,-294.28674
17.172,-290.4903
17.174,-286.4862
17.176,-280.67856
17.178,-269.77625
17.18,-251.47116
17.182,-224.04694
17.184,-188.11967
17.186,-146.45767
17.188,-104.861115
17.19,-68.589005
17.192,-41.0261
17.194,-22.297457
17.196,-11.717013
17.198,-8.082021
17.2,-12.507957
17.202,-29.097237
17.204,-65.74424
17.206,-129.38734
17.208,-222.64163
17.21,-340.3074
17.212,-470.59085
17.214,-595.867
17.216,-697.94403
17.218,-762.73083
17.22,-785.54175
17.222,-770.11304
17.224,-726.96246
17.226,-668.93286
17.228,-608.7642
17.23,-554.61615
17.232,-509.82434
17.234,-473.42413
17.236,-443.70822
17.238,-418.30942
17.24,-395.75177
17.242,-375.1278
17.244,-357.3428
17.246,-342.83618
17.248,-331.71103
17.25,-323.15048
17.252,-317.16974
17.254,-313.0929
17.256,-310.19733
17.258,-307.34683
17.26,-304.65326
17.262,-301.9289
17.264,-299.19034
17.266,-296.20703
17.268,-293.7239
17.27,-292.0301
17.272,-291.18524
17.274,-290.6675
17.276,-290.43893
17.278,-290.3157
17.28,-290.1846
17.282,-289.66318
17.284,-288.94717
17.286,-288.11203
17.288,-287.1827
17.29,-285.6843
17.292,-284.05624
17.294,-282.35568
17.296,-280.67856
17.298,-278.4398
17.3,-276.7953
17.302,-275.62732
17.304,-274.67474
17.306,-273.02667
17.308,-271.75854
17.31,-270.83087
17.312,-270.17188
17.314,-269.1942
17.316,-268.80746
17.318,-269.01965
17.32,-269.67154
17.322,-269.98453
17.324,-270.3571
17.326,-270.50452
17.328,-270.17188
17.33,-268.77243
17.332,-266.9992
17.334,-265.06723
17.336,-263.16742
17.338,-260.96655
17.34,-259.091
17.342,-257.52243
17.344,-256.16296
17.346,-254.48547
17.348,-253.05626
17.35,-251.94362
17.352,-251.15977
17.354,-250.1948
17.356,-249.48062
17.358,-248.86403
17.36,-248.15787
17.362,-246.80273
17.364,-245.3906
17.366,-244.10732
17.368,-243.15468
17.37,-242.23978
17.372,-241.99677
17.374,-242.38084
17.376,-243.15468
17.378,-243.51949
17.38,-243.69127
17.382,-243.44579
17.384,-242.65437
17.386,-240.87854
17.388,-238.84622
17.39,-236.85362
17.392,-235.1496
17.394,-233.434
17.396,-232.30872
17.398,-231.75908
17.4,-231.64737
17.402,-231.32321
17.404,-231.14748
17.406,-230.9807
17.408,-230.64673
17.41,-229.52345
17.412,-228.06953
17.414,-226.37163
17.416,-224.64291
17.418,-222.76677
17.42,-221.66814
17.422,-221.63983
17.424,-222.64163
17.426,-223.82965
17.428,-225.12862
17.43,-225.99907
17.432,-226.14386
17.434,-225.23988
17.436,-224.33513
17.438,-224.14389
17.44,-225.14323
17.442,-226.88979
17.444,-229.4354
17.446,-232.07947
17.448,-234.14896
17.45,-234.88214
17.452,-234.98634
17.454,-235.05087
17.456,-235.64992
17.458,-236.58931
17.46,-238.2202
17.462,-240.09103
17.464,-241.65373
17.466,-242.12257
17.468,-242.08342
17.47,-241.9545
17.472,-242.15405
17.474,-242.39287
17.476,-242.99477
17.478,-243.56279
17.48,-243.655
17.482,-242.62788
17.484,-241.21587
17.486,-240.02148
17.488,-239.65245
17.49,-239.97174
17.492,-241.35982
17.494,-243.32718
17.496,-245.15596
17.498,-245.7709
17.5,-245.43332
17.502,-244.39157
17.504,-243.15468
17.506,-241.80688
17.508,-241.22926
17.51,-241.56851
17.512,-242.65437
17.514,-243.6677
17.516,-244.77234
17.518,-245.79271
17.52,-246.6569
17.522,-246.91103
17.524,-247.15083
17.526,-247.53418
17.528,-248.15787
17.53,-248.57555
17.532,-249.31256
17.534,-250.37451
17.536,-251.6601
17.538,-252.49904
17.54,-253.2367
17.542,-253.7977
17.544,-254.16168
17.546,-253.89403
17.548,-253.68507
17.55,-253.74568
17.552,-254.16168
17.554,-254.3607
17.556,-254.74025
17.558,-255.1984
17.56,-255.66264
17.562,-255.63434
17.564,-255.82004
17.566,-256.46152
17.568,-257.6639
17.57,-258.80096
17.572,-260.17728
17.574,-261.542
17.576,-262.66708
17.578,-262.92874
17.58,-263.0419
17.582,-263.35812
17.584,-264.16806
17.586,-265.02625
17.588,-266.38586
17.59,-268.03333
17.592,-269.67154
17.594,-270.54187
17.596,-271.18546
17.598,-271.81927
17.6,-272.67346
17.602,-273.35193
17.604,-274.3965
17.606,-275.7255
17.608,-277.17633
17.61,-278.12057
17.612,-279.10568
17.614,-280.2663
17.616,-281.6792
17.618,-282.7854
17.62,-284.0278
17.622,-285.33493
17.624,-286.68237
17.626,-287.64655
17.628,-289.04608
17.63,-291.19363
17.632,-294.18716
17.634,-297.28357
17.636,-300.61124
17.638,-303.70535
17.64,-306.1948
17.642,-307.45456
17.644,-308.34415
17.646,-309.42947
17.648,-311.19797
17.65,-313.2898
17.652,-316.0821
17.654,-319.10217
17.656,-321.70465
17.658,-322.80502
17.66,-322.80057
17.662,-321.94608
17.664,-320.704
17.666,-318.9819
17.668,-317.63754
17.67,-316.66696
17.672,-315.70084
17.674,-313.6299
17.676,-310.59775
17.678,-306.52133
17.68,-301.69193
17.682,-296.19897
17.684,-291.51157
17.686,-288.50266
17.688,-287.683
17.69,-288.503
17.692,-291.11545
17.694,-294.7972
17.696,-298.69
17.698,-301.53043
17.7,-303.55524
17.702,-304.8375
17.704,-305.69446
17.706,-306.08026
17.708,-306.84625
17.71,-308.10126
17.712,-309.69702
17.714,-311.09076
17.716,-312.39584
17.718,-313.3205
17.72,-313.69955
17.722,-313.37875
17.724,-312.9857
17.726,-312.72046
17.728,-312.6989
17.73,-312.5306
17.732,-312.82648
17.734,-313.5892
17.736,-314.7002
17.738,-314.97
17.74,-315.32495
17.742,-316.0236
17.744,-317.20178
17.746,-317.61752
17.748,-317.9721
17.75,-318.1652
17.752,-318.20242
17.754,-317.43048
17.756,-317.03992
17.758,-317.45746
17.76,-318.70276
17.762,-319.58127
17.764,-320.02158
17.766,-319.43945
17.768,-317.70212
17.77,-314.59448
17.772,-311.3669
17.774,-308.12338
17.776,-303.6932
17.778,-294.96732
17.78,-279.52386
17.782,-255.13419
17.784,-221.641
17.786,-180.98625
17.788,-138.48053
17.79,-99.36598
17.792,-67.54297
17.794,-43.972977
17.796,-28.911484
17.798,-21.72991
17.8,-23.51496
17.802,-37.698727
17.804,-71.26919
17.806,-130.4119
17.808,-217.63846
17.81,-328.49194
17.812,-452.72964
17.814,-574.49554
17.816,-676.93066
17.818,-746.2339
17.82,-776.89264
17.822,-770.84344
17.824,-736.4685
17.826,-684.8101
17.828,-627.8405
17.83,-574.0184
17.832,-527.8358
17.834,-489.77612
17.836,-459.44177
17.838,-435.1217
17.84,-415.26416
17.842,-398.27658
17.844,-384.20038
17.846,-372.6567
17.848,-363.23108
17.85,-354.94333
17.852,-348.0651
17.854,-342.37814
17.856,-337.71484
17.858,-333.42184
17.86,-330.0292
17.862,-327.49307
17.864,-325.7072
17.866,-324.047
17.868,-322.85062
17.87,-321.97214
17.872,-321.20435
17.874,-319.9655
17.876,-318.49973
17.878,-316.99435
17.88,-315.70084
17.882,-314.44507
17.884,-313.53064
17.886,-312.97894
17.888,-312.6989
17.89,-312.08484
17.892,-311.52875
17.894,-311.0576
17.896,-310.69766
17.898,-309.696
17.9,-308.9856
17.902,-308.26483
17.904,-307.19543
17.906,-304.91245
17.908,-302.7135
17.91,-300.78638
17.912,-299.19034
17.914,-297.2649
17.916,-295.7676
17.918,-294.49066
17.92,-293.18652
17.922,-291.19656
17.924,-289.33917
17.926,-287.8024
17.928,-286.68237
17.93,-285.41843
17.932,-284.4981
17.934,-283.67255
17.936,-282.67984
17.938,-280.92084
17.94,-279.14853
17.942,-277.65335
17.944,-276.67603
17.946,-275.81906
17.948,-275.57898
17.95,-275.6688
17.952,-275.67538
17.954,-274.77524
17.956,-273.45032
17.958,-271.83264
17.96,-270.17188
17.962,-268.27408
17.964,-266.95743
17.966,-266.30307
17.968,-266.1693
17.97,-265.8008
17.972,-265.53284
17.974,-265.19345
17.976,-264.66837
17.978,-263.44058
17.98,-262.159
17.982,-260.90338
17.984,-259.6652
17.986,-257.88803
17.988,-256.11432
17.99,-254.35855
17.992,-252.66074
17.994,-250.63272
17.996,-249.03224
17.998,-248.03383
18.0,-247.65755
18.002,-247.26492
18.004,-247.1692
18.006,-247.0693
18.008,-246.6569
18.01,-245.2718
18.012,-243.53168
18.014,-241.71329
18.016,-240.15277
18.018,-238.66664
18.02,-237.98164
18.022,-238.07207
18.024,-238.65182
18.026,-238.8242
18.028,-238.77794
18.03,-238.36353
18.032,-237.65118
18.034,-236.45938
18.036,-235.80551
18.038,-236.14133
18.04,-237.65118
18.042,-239.69437
18.044,-242.40027
18.046,-245.23285
18.048,-247.65755
18.05,-248.85046
18.052,-249.36403
18.054,-249.50572
18.056,-249.65883
18.058,-249.64047
18.06,-250.16113
18.062,-251.22575
18.064,-252.66074
18.066,-253.74742
18.068,-254.88356
18.07,-256.03766
18.072,-257.1636
18.074,-257.66638
18.076,-257.9684
18.078,-257.9888
18.08,-257.6639
18.082,-256.5224
18.084,-255.29128
18.086,-254.26982
18.088,-253.66136
18.09,-252.98871
18.092,-252.68837
18.094,-252.6253
18.096,-252.66074
18.098,-252.26028
18.1,-252.1177
18.102,-252.52437
18.104,-253.66136
18.106,-254.98126
18.108,-256.7891
18.11,-258.78674
18.112,-260.66583
18.114,-261.74796
18.116,-262.66183
18.118,-263.7151
18.12,-265.1687
18.122,-266.56653
18.124,-268.30493
18.126,-270.12006
18.128,-271.67282
18.13,-272.1922
18.132,-272.2491
18.134,-272.1302
18.136,-272.17316
18.138,-272.09235
18.14,-272.57492
18.142,-273.64243
18.144,-275.17505
18.146,-276.4797
18.148,-278.05576
18.15,-279.9546
18.152,-282.1795
18.154,-284.0834
18.156,-286.07413
18.158,-287.99606
18.16,-289.6843
18.162,-290.50223
18.164,-291.11945
18.166,-291.78305
18.168,-292.6862
18.17,-293.32285
18.172,-294.20306
18.174,-295.2155
18.176,-296.18842
18.178,-296.43695
18.18,-296.6001
18.182,-296.93384
18.184,-297.6894
18.186,-298.435
18.188,-299.7706
18.19,-301.6075
18.192,-303.6932
18.194,-305.12634
18.196,-306.32074
18.198,-307.30402
18.2,-308.19608
18.202,-308.56476
18.204,-309.19135
18.206,-310.23718
18.208,-311.6983
18.21,-312.83218
18.212,-314.05884
18.214,-315.23428
18.216,-316.20114
18.218,-316.2758
18.22,-316.0748
18.222,-315.79672
18.224,-315.70084
18.226,-315.5069
18.228,-316.06314
18.23,-317.51053
18.232,-319.70337
18.234,-321.67642
18.236,-323.58243
18.238,-325.1203
18.24,-326.20752
18.242,-326.4748
18.244,-326.97717
18.246,-328.175
18.248,-330.21005
18.25,-332.24078
18.252,-334.36627
18.254,-336.10257
18.256,-337.2145
18.258,-337.3363
18.26,-337.74594
18.262,-339.2342
18.264,-342.2177
18.266,-345.8901
18.268,-350.06085
18.27,-353.65427
18.272,-355.7263
18.274,-355.33438
18.276,-353.53366
18.278,-351.32736
18.28,-349.72247
18.282,-348.66687
18.284,-348.63266
18.286,-348.84586
18.288,-348.22153
18.29,-345.32132
18.292,-340.61368
18.294,-334.71442
18.296,-328.7091
18.298,-323.17493
18.3,-319.62866
18.302,-318.40607
18.304,-319.20306
18.306,-320.72916
18.308,-322.8046
18.31,-324.77673
18.312,-326.20752
18.314,-326.41754
18.316,-326.08307
18.318,-325.43042
18.32,-324.70657
18.322,-323.82693
18.324,-323.46356
18.326,-323.63153
18.328,-324.20624
18.33,-324.82715
18.332,-325.72964
18.334,-326.6256
18.336,-327.20816
18.338,-327.04282
18.34,-326.537
18.342,-325.71692
18.344,-324.70657
18.346,-323.00128
18.348,-321.90634
18.35,-321.9483
18.352,-323.2056
18.354,-323.90558
18.356,-324.42398
18.358,-324.36142
18.36,-323.70593
18.362,-321.7785
18.364,-320.43372
18.366,-320.53677
18.368,-322.205
18.37,-323.7254
18.372,-324.52417
18.374,-323.44608
18.376,-320.2037
18.378,-314.97403
18.38,-310.1482
18.382,-307.11118
18.384,-305.69446
18.386,-303.05164
18.388,-296.15378
18.39,-281.34265
18.392,-256.66327
18.394,-222.43472
18.396,-182.95694
18.398,-143.15152
18.4,-107.068115
18.402,-75.792656
18.404,-49.112045
